Gene stable ID,Rat gene stable ID
ENSG00000135439,ENSRNOG00000025584
ENSG00000134376,ENSRNOG00000010903
ENSG00000114487,ENSRNOG00000032101
ENSG00000175166,ENSRNOG00000001719
ENSG00000146828,ENSRNOG00000048487
ENSG00000254004,ENSRNOG00000020762
ENSG00000254004,ENSRNOG00000046867
ENSG00000104524,ENSRNOG00000054724
ENSG00000054118,ENSRNOG00000009977
ENSG00000187800,ENSRNOG00000014243
ENSG00000128594,ENSRNOG00000008098
ENSG00000183690,ENSRNOG00000002986
ENSG00000185115,ENSRNOG00000055506
ENSG00000101204,ENSRNOG00000011202
ENSG00000104059,ENSRNOG00000023496
ENSG00000135655,ENSRNOG00000023202
ENSG00000125207,ENSRNOG00000000934
ENSG00000141385,ENSRNOG00000017965
ENSG00000088356,ENSRNOG00000008845
ENSG00000177045,ENSRNOG00000060146
ENSG00000189045,ENSRNOG00000025377
ENSG00000135446,ENSRNOG00000025602
ENSG00000132824,ENSRNOG00000009552
ENSG00000170619,ENSRNOG00000050582
ENSG00000170619,ENSRNOG00000004484
ENSG00000174607,ENSRNOG00000009345
ENSG00000147813,ENSRNOG00000007939
ENSG00000147789,ENSRNOG00000050497
ENSG00000147789,ENSRNOG00000050695
ENSG00000176014,ENSRNOG00000018371
ENSG00000138653,ENSRNOG00000009577
ENSG00000149599,ENSRNOG00000008534
ENSG00000114786,ENSRNOG00000011189
ENSG00000149091,ENSRNOG00000017737
ENSG00000054803,ENSRNOG00000004372
ENSG00000107443,ENSRNOG00000014551
ENSG00000107443,ENSRNOG00000048973
ENSG00000152359,ENSRNOG00000018193
ENSG00000178974,ENSRNOG00000011704
ENSG00000161381,ENSRNOG00000021536
ENSG00000178177,ENSRNOG00000003787
ENSG00000135452,ENSRNOG00000025592
ENSG00000124089,ENSRNOG00000004451
ENSG00000015133,ENSRNOG00000004482
ENSG00000148488,ENSRNOG00000051684
ENSG00000165733,ENSRNOG00000006576
ENSG00000109805,ENSRNOG00000038572
ENSG00000111247,ENSRNOG00000059878
ENSG00000060709,ENSRNOG00000022893
ENSG00000076641,ENSRNOG00000061328
ENSG00000198225,ENSRNOG00000008822
ENSG00000116649,ENSRNOG00000046379
ENSG00000116649,ENSRNOG00000011078
ENSG00000164841,ENSRNOG00000005114
ENSG00000146166,ENSRNOG00000012205
ENSG00000166377,ENSRNOG00000032039
ENSG00000121797,ENSRNOG00000033234
ENSG00000102886,ENSRNOG00000019685
ENSG00000163882,ENSRNOG00000049116
ENSG00000163882,ENSRNOG00000001748
ENSG00000138185,ENSRNOG00000014574
ENSG00000138185,ENSRNOG00000046546
ENSG00000122223,ENSRNOG00000004698
ENSG00000130590,ENSRNOG00000036719
ENSG00000198673,ENSRNOG00000004180
ENSG00000178996,ENSRNOG00000010971
ENSG00000099331,ENSRNOG00000016256
ENSG00000164300,ENSRNOG00000024039
ENSG00000130349,ENSRNOG00000047118
ENSG00000073910,ENSRNOG00000000894
ENSG00000111783,ENSRNOG00000051536
ENSG00000104529,ENSRNOG00000021638
ENSG00000177971,ENSRNOG00000017460
ENSG00000248487,ENSRNOG00000011936
ENSG00000173548,ENSRNOG00000017382
ENSG00000175040,ENSRNOG00000047734
ENSG00000177151,ENSRNOG00000021557
ENSG00000173511,ENSRNOG00000021156
ENSG00000164283,ENSRNOG00000010797
ENSG00000102383,ENSRNOG00000002751
ENSG00000117411,ENSRNOG00000019609
ENSG00000185567,ENSRNOG00000028545
ENSG00000170653,ENSRNOG00000015269
ENSG00000114779,ENSRNOG00000012073
ENSG00000130305,ENSRNOG00000001450
ENSG00000138346,ENSRNOG00000000387
ENSG00000165702,ENSRNOG00000011353
ENSG00000111450,ENSRNOG00000000936
ENSG00000166428,ENSRNOG00000028566
ENSG00000113088,ENSRNOG00000010661
ENSG00000286015,ENSRNOG00000026844
ENSG00000138670,ENSRNOG00000002345
ENSG00000259823,ENSRNOG00000026844
ENSG00000118402,ENSRNOG00000009773
ENSG00000159147,ENSRNOG00000002012
ENSG00000055917,ENSRNOG00000006180
ENSG00000186675,ENSRNOG00000021400
ENSG00000171223,ENSRNOG00000042838
ENSG00000166224,ENSRNOG00000000565
ENSG00000152049,ENSRNOG00000048478
ENSG00000120457,ENSRNOG00000033796
ENSG00000132026,ENSRNOG00000043215
ENSG00000130818,ENSRNOG00000033624
ENSG00000136111,ENSRNOG00000009431
ENSG00000086730,ENSRNOG00000021856
ENSG00000117697,ENSRNOG00000042286
ENSG00000275722,ENSRNOG00000003501
ENSG00000178409,ENSRNOG00000046505
ENSG00000150394,ENSRNOG00000056643
ENSG00000085644,ENSRNOG00000021872
ENSG00000167705,ENSRNOG00000003784
ENSG00000162601,ENSRNOG00000026299
ENSG00000102359,ENSRNOG00000003715
ENSG00000165699,ENSRNOG00000011470
ENSG00000189410,ENSRNOG00000014909
ENSG00000020633,ENSRNOG00000054217
ENSG00000286264,ENSRNOG00000021153
ENSG00000136931,ENSRNOG00000012682
ENSG00000181804,ENSRNOG00000008554
ENSG00000166228,ENSRNOG00000000566
ENSG00000173486,ENSRNOG00000021153
ENSG00000172938,ENSRNOG00000013448
ENSG00000267281,ENSRNOG00000015269
ENSG00000102390,ENSRNOG00000002662
ENSG00000101438,ENSRNOG00000015393
ENSG00000013503,ENSRNOG00000007432
ENSG00000122386,ENSRNOG00000003455
ENSG00000146083,ENSRNOG00000017641
ENSG00000139574,ENSRNOG00000047739
ENSG00000102362,ENSRNOG00000003526
ENSG00000172935,ENSRNOG00000013426
ENSG00000198934,ENSRNOG00000002660
ENSG00000072364,ENSRNOG00000006965
ENSG00000146826,ENSRNOG00000039214
ENSG00000159111,ENSRNOG00000009567
ENSG00000181744,ENSRNOG00000008519
ENSG00000145736,ENSRNOG00000018230
ENSG00000171492,ENSRNOG00000002121
ENSG00000179965,ENSRNOG00000043225
ENSG00000095066,ENSRNOG00000003682
ENSG00000179958,ENSRNOG00000017850
ENSG00000164494,ENSRNOG00000042962
ENSG00000088756,ENSRNOG00000017065
ENSG00000124098,ENSRNOG00000004466
ENSG00000171488,ENSRNOG00000002122
ENSG00000060237,ENSRNOG00000009956
ENSG00000162813,ENSRNOG00000002378
ENSG00000100412,ENSRNOG00000024128
ENSG00000171951,ENSRNOG00000015055
ENSG00000131375,ENSRNOG00000019273
ENSG00000155849,ENSRNOG00000059705
ENSG00000141068,ENSRNOG00000012818
ENSG00000182208,ENSRNOG00000020044
ENSG00000159140,ENSRNOG00000002021
ENSG00000161202,ENSRNOG00000001708
ENSG00000174697,ENSRNOG00000045797
ENSG00000214193,ENSRNOG00000024566
ENSG00000175137,ENSRNOG00000054400
ENSG00000188186,ENSRNOG00000027028
ENSG00000118777,ENSRNOG00000030216
ENSG00000118777,ENSRNOG00000039890
ENSG00000197147,ENSRNOG00000002129
ENSG00000177606,ENSRNOG00000026293
ENSG00000109685,ENSRNOG00000038140
ENSG00000134852,ENSRNOG00000002175
ENSG00000131368,ENSRNOG00000010912
ENSG00000183153,ENSRNOG00000051691
ENSG00000119185,ENSRNOG00000059402
ENSG00000152952,ENSRNOG00000030183
ENSG00000142694,ENSRNOG00000024818
ENSG00000075415,ENSRNOG00000008289
ENSG00000205867,ENSRNOG00000024991
ENSG00000184545,ENSRNOG00000029394
ENSG00000012171,ENSRNOG00000016512
ENSG00000111785,ENSRNOG00000007323
ENSG00000112320,ENSRNOG00000000316
ENSG00000157827,ENSRNOG00000055567
ENSG00000154783,ENSRNOG00000010213
ENSG00000104969,ENSRNOG00000019891
ENSG00000179933,ENSRNOG00000029146
ENSG00000112245,ENSRNOG00000057009
ENSG00000112245,ENSRNOG00000011771
ENSG00000175582,ENSRNOG00000018176
ENSG00000100813,ENSRNOG00000013533
ENSG00000100413,ENSRNOG00000004471
ENSG00000161204,ENSRNOG00000001710
ENSG00000140564,ENSRNOG00000011352
ENSG00000104889,ENSRNOG00000003504
ENSG00000174599,ENSRNOG00000009835
ENSG00000258817,ENSRNOG00000006669
ENSG00000258817,ENSRNOG00000057654
ENSG00000258817,ENSRNOG00000048520
ENSG00000221954,ENSRNOG00000006706
ENSG00000176136,ENSRNOG00000016685
ENSG00000172568,ENSRNOG00000006549
ENSG00000167815,ENSRNOG00000003520
ENSG00000127993,ENSRNOG00000008980
ENSG00000285868,ENSRNOG00000006549
ENSG00000172548,ENSRNOG00000006255
ENSG00000185231,ENSRNOG00000016681
ENSG00000134851,ENSRNOG00000002199
ENSG00000179914,ENSRNOG00000004678
ENSG00000089597,ENSRNOG00000019724
ENSG00000126775,ENSRNOG00000011873
ENSG00000165626,ENSRNOG00000022712
ENSG00000105613,ENSRNOG00000003469
ENSG00000169018,ENSRNOG00000007077
ENSG00000228144,ENSRNOG00000004312
ENSG00000139233,ENSRNOG00000004316
ENSG00000132341,ENSRNOG00000031013
ENSG00000169247,ENSRNOG00000019305
ENSG00000260811,ENSRNOG00000047981
ENSG00000260811,ENSRNOG00000051785
ENSG00000260811,ENSRNOG00000060319
ENSG00000155957,ENSRNOG00000004312
ENSG00000055163,ENSRNOG00000006557
ENSG00000118491,ENSRNOG00000042705
ENSG00000141084,ENSRNOG00000018000
ENSG00000177463,ENSRNOG00000010536
ENSG00000165996,ENSRNOG00000043192
ENSG00000181751,ENSRNOG00000032398
ENSG00000163126,ENSRNOG00000016151
ENSG00000101442,ENSRNOG00000023989
ENSG00000170425,ENSRNOG00000002922
ENSG00000112419,ENSRNOG00000015473
ENSG00000134640,ENSRNOG00000008972
ENSG00000116584,ENSRNOG00000020027
ENSG00000146755,ENSRNOG00000022483
ENSG00000137124,ENSRNOG00000011497
ENSG00000113721,ENSRNOG00000018461
ENSG00000182521,ENSRNOG00000033682
ENSG00000196468,ENSRNOG00000061530
ENSG00000151693,ENSRNOG00000061519
ENSG00000145198,ENSRNOG00000001707
ENSG00000273217,ENSRNOG00000009995
ENSG00000213337,ENSRNOG00000023995
ENSG00000128951,ENSRNOG00000017412
ENSG00000128951,ENSRNOG00000007221
ENSG00000147394,ENSRNOG00000051704
ENSG00000171385,ENSRNOG00000014686
ENSG00000143178,ENSRNOG00000002979
ENSG00000249209,ENSRNOG00000001991
ENSG00000131747,ENSRNOG00000053047
ENSG00000117614,ENSRNOG00000060597
ENSG00000168763,ENSRNOG00000016032
ENSG00000214706,ENSRNOG00000016150
ENSG00000158987,ENSRNOG00000009995
ENSG00000037042,ENSRNOG00000006494
ENSG00000121570,ENSRNOG00000025404
ENSG00000196839,ENSRNOG00000010265
ENSG00000160113,ENSRNOG00000016892
ENSG00000119203,ENSRNOG00000052418
ENSG00000197961,ENSRNOG00000048394
ENSG00000169126,ENSRNOG00000018905
ENSG00000205758,ENSRNOG00000028014
ENSG00000130307,ENSRNOG00000023485
ENSG00000108590,ENSRNOG00000014618
ENSG00000176160,ENSRNOG00000056793
ENSG00000009765,ENSRNOG00000016286
ENSG00000114859,ENSRNOG00000001742
ENSG00000114859,ENSRNOG00000050854
ENSG00000129235,ENSRNOG00000014072
ENSG00000139620,ENSRNOG00000053541
ENSG00000139620,ENSRNOG00000060185
ENSG00000135535,ENSRNOG00000000304
ENSG00000159592,ENSRNOG00000037595
ENSG00000103510,ENSRNOG00000019585
ENSG00000179564,ENSRNOG00000052634
ENSG00000283654,ENSRNOG00000057827
ENSG00000234545,ENSRNOG00000009163
ENSG00000198920,ENSRNOG00000014027
ENSG00000186792,ENSRNOG00000016093
ENSG00000170779,ENSRNOG00000013898
ENSG00000166265,ENSRNOG00000001544
ENSG00000168734,ENSRNOG00000010235
ENSG00000048028,ENSRNOG00000007325
ENSG00000140104,ENSRNOG00000013690
ENSG00000160117,ENSRNOG00000017156
ENSG00000039537,ENSRNOG00000024115
ENSG00000280148,ENSRNOG00000015217
ENSG00000135521,ENSRNOG00000015217
ENSG00000173926,ENSRNOG00000023013
ENSG00000243477,ENSRNOG00000054063
ENSG00000106392,ENSRNOG00000007804
ENSG00000197429,ENSRNOG00000016183
ENSG00000144635,ENSRNOG00000010434
ENSG00000116030,ENSRNOG00000016133
ENSG00000137142,ENSRNOG00000011320
ENSG00000165731,ENSRNOG00000014751
ENSG00000110107,ENSRNOG00000020897
ENSG00000178764,ENSRNOG00000005417
ENSG00000269335,ENSRNOG00000060936
ENSG00000100258,ENSRNOG00000030633
ENSG00000111452,ENSRNOG00000023536
ENSG00000159596,ENSRNOG00000029152
ENSG00000134242,ENSRNOG00000019614
ENSG00000163479,ENSRNOG00000019940
ENSG00000005844,ENSRNOG00000017980
ENSG00000101670,ENSRNOG00000018694
ENSG00000122203,ENSRNOG00000017133
ENSG00000173457,ENSRNOG00000014123
ENSG00000173457,ENSRNOG00000021151
ENSG00000143185,ENSRNOG00000002964
ENSG00000141753,ENSRNOG00000010635
ENSG00000143184,ENSRNOG00000002964
ENSG00000105393,ENSRNOG00000017071
ENSG00000126216,ENSRNOG00000017085
ENSG00000171747,ENSRNOG00000020338
ENSG00000269755,ENSRNOG00000033056
ENSG00000269755,ENSRNOG00000030416
ENSG00000269755,ENSRNOG00000059181
ENSG00000269755,ENSRNOG00000030273
ENSG00000269755,ENSRNOG00000060701
ENSG00000269755,ENSRNOG00000029416
ENSG00000269755,ENSRNOG00000048577
ENSG00000269755,ENSRNOG00000016186
ENSG00000269755,ENSRNOG00000032552
ENSG00000269755,ENSRNOG00000016417
ENSG00000269755,ENSRNOG00000004572
ENSG00000269755,ENSRNOG00000004947
ENSG00000241837,ENSRNOG00000001991
ENSG00000164627,ENSRNOG00000011453
ENSG00000174417,ENSRNOG00000005048
ENSG00000099917,ENSRNOG00000001877
ENSG00000156110,ENSRNOG00000012325
ENSG00000185926,ENSRNOG00000006669
ENSG00000185926,ENSRNOG00000057654
ENSG00000185926,ENSRNOG00000048520
ENSG00000070190,ENSRNOG00000010575
ENSG00000156787,ENSRNOG00000006103
ENSG00000143674,ENSRNOG00000019931
ENSG00000173546,ENSRNOG00000017208
ENSG00000158769,ENSRNOG00000004414
ENSG00000152056,ENSRNOG00000049873
ENSG00000116337,ENSRNOG00000019240
ENSG00000112874,ENSRNOG00000022576
ENSG00000130540,ENSRNOG00000046975
ENSG00000282815,ENSRNOG00000045953
ENSG00000282815,ENSRNOG00000057469
ENSG00000101161,ENSRNOG00000051498
ENSG00000284917,ENSRNOG00000001715
ENSG00000171798,ENSRNOG00000027240
ENSG00000198354,ENSRNOG00000023458
ENSG00000198354,ENSRNOG00000031533
ENSG00000085449,ENSRNOG00000015080
ENSG00000137809,ENSRNOG00000006723
ENSG00000007923,ENSRNOG00000008802
ENSG00000159374,ENSRNOG00000007288
ENSG00000113722,ENSRNOG00000060334
ENSG00000135750,ENSRNOG00000019937
ENSG00000173875,ENSRNOG00000023920
ENSG00000203772,ENSRNOG00000018927
ENSG00000148824,ENSRNOG00000018860
ENSG00000215845,ENSRNOG00000047123
ENSG00000286239,ENSRNOG00000015080
ENSG00000164122,ENSRNOG00000042630
ENSG00000143196,ENSRNOG00000002947
ENSG00000164299,ENSRNOG00000013050
ENSG00000171161,ENSRNOG00000002713
ENSG00000135074,ENSRNOG00000042980
ENSG00000130856,ENSRNOG00000016303
ENSG00000127837,ENSRNOG00000014399
ENSG00000002726,ENSRNOG00000008575
ENSG00000002726,ENSRNOG00000008714
ENSG00000002726,ENSRNOG00000023612
ENSG00000002726,ENSRNOG00000032432
ENSG00000169306,ENSRNOG00000029663
ENSG00000184007,ENSRNOG00000050044
ENSG00000203705,ENSRNOG00000046460
ENSG00000254536,ENSRNOG00000018838
ENSG00000081019,ENSRNOG00000019671
ENSG00000129128,ENSRNOG00000049355
ENSG00000129128,ENSRNOG00000046858
ENSG00000068137,ENSRNOG00000020238
ENSG00000148832,ENSRNOG00000018838
ENSG00000182950,ENSRNOG00000027109
ENSG00000167113,ENSRNOG00000026691
ENSG00000217236,ENSRNOG00000028187
ENSG00000011083,ENSRNOG00000018644
ENSG00000160211,ENSRNOG00000056728
ENSG00000101190,ENSRNOG00000061199
ENSG00000101445,ENSRNOG00000015614
ENSG00000104814,ENSRNOG00000020505
ENSG00000134262,ENSRNOG00000019455
ENSG00000143878,ENSRNOG00000021403
ENSG00000180773,ENSRNOG00000011455
ENSG00000041988,ENSRNOG00000026840
ENSG00000196421,ENSRNOG00000043071
ENSG00000225997,ENSRNOG00000030991
ENSG00000225997,ENSRNOG00000055123
ENSG00000225997,ENSRNOG00000058008
ENSG00000135457,ENSRNOG00000032395
ENSG00000114698,ENSRNOG00000008151
ENSG00000132475,ENSRNOG00000006532
ENSG00000164241,ENSRNOG00000013738
ENSG00000284680,ENSRNOG00000058298
ENSG00000284680,ENSRNOG00000029086
ENSG00000176601,ENSRNOG00000003952
ENSG00000070808,ENSRNOG00000018712
ENSG00000221840,ENSRNOG00000030991
ENSG00000221840,ENSRNOG00000055123
ENSG00000221840,ENSRNOG00000058008
ENSG00000284609,ENSRNOG00000058298
ENSG00000284609,ENSRNOG00000029086
ENSG00000131746,ENSRNOG00000027350
ENSG00000059573,ENSRNOG00000015267
ENSG00000059573,ENSRNOG00000060047
ENSG00000156931,ENSRNOG00000001764
ENSG00000100796,ENSRNOG00000027773
ENSG00000106344,ENSRNOG00000005468
ENSG00000129315,ENSRNOG00000053054
ENSG00000129315,ENSRNOG00000055738
ENSG00000269307,ENSRNOG00000017071
ENSG00000003756,ENSRNOG00000018153
ENSG00000105887,ENSRNOG00000011857
ENSG00000077800,ENSRNOG00000001451
ENSG00000100314,ENSRNOG00000057703
ENSG00000217128,ENSRNOG00000009104
ENSG00000100319,ENSRNOG00000007849
ENSG00000132478,ENSRNOG00000006600
ENSG00000146013,ENSRNOG00000020309
ENSG00000196911,ENSRNOG00000030109
ENSG00000257987,ENSRNOG00000057264
ENSG00000188761,ENSRNOG00000037149
ENSG00000061676,ENSRNOG00000007518
ENSG00000184076,ENSRNOG00000059061
ENSG00000006118,ENSRNOG00000021338
ENSG00000171634,ENSRNOG00000047296
ENSG00000150630,ENSRNOG00000011416
ENSG00000109452,ENSRNOG00000018382
ENSG00000136986,ENSRNOG00000005551
ENSG00000122641,ENSRNOG00000014320
ENSG00000164867,ENSRNOG00000009348
ENSG00000106100,ENSRNOG00000010629
ENSG00000146285,ENSRNOG00000026110
ENSG00000174233,ENSRNOG00000054757
ENSG00000120896,ENSRNOG00000008829
ENSG00000172009,ENSRNOG00000019924
ENSG00000171469,ENSRNOG00000053042
ENSG00000116260,ENSRNOG00000003649
ENSG00000140092,ENSRNOG00000050539
ENSG00000126261,ENSRNOG00000021113
ENSG00000198883,ENSRNOG00000058423
ENSG00000110108,ENSRNOG00000028017
ENSG00000165238,ENSRNOG00000016684
ENSG00000126777,ENSRNOG00000012255
ENSG00000110446,ENSRNOG00000021644
ENSG00000081985,ENSRNOG00000007270
ENSG00000135900,ENSRNOG00000015231
ENSG00000184647,ENSRNOG00000047258
ENSG00000188763,ENSRNOG00000001452
ENSG00000183837,ENSRNOG00000052022
ENSG00000099284,ENSRNOG00000024751
ENSG00000253649,ENSRNOG00000047637
ENSG00000101447,ENSRNOG00000015794
ENSG00000146648,ENSRNOG00000004332
ENSG00000177707,ENSRNOG00000002176
ENSG00000138050,ENSRNOG00000008291
ENSG00000187068,ENSRNOG00000001767
ENSG00000109270,ENSRNOG00000010552
ENSG00000115761,ENSRNOG00000005344
ENSG00000042286,ENSRNOG00000059445
ENSG00000052344,ENSRNOG00000019616
ENSG00000184451,ENSRNOG00000020275
ENSG00000108797,ENSRNOG00000020277
ENSG00000113790,ENSRNOG00000001770
ENSG00000141052,ENSRNOG00000003669
ENSG00000158435,ENSRNOG00000023220
ENSG00000197381,ENSRNOG00000001227
ENSG00000117407,ENSRNOG00000019842
ENSG00000080224,ENSRNOG00000029184
ENSG00000001617,ENSRNOG00000017704
ENSG00000182836,ENSRNOG00000014550
ENSG00000085224,ENSRNOG00000056703
ENSG00000107731,ENSRNOG00000000567
ENSG00000183484,ENSRNOG00000013914
ENSG00000138433,ENSRNOG00000018719
ENSG00000241945,ENSRNOG00000001210
ENSG00000108389,ENSRNOG00000007496
ENSG00000112742,ENSRNOG00000029055
ENSG00000134183,ENSRNOG00000019296
ENSG00000145794,ENSRNOG00000013674
ENSG00000181652,ENSRNOG00000023449
ENSG00000137628,ENSRNOG00000059097
ENSG00000145423,ENSRNOG00000009465
ENSG00000105810,ENSRNOG00000009258
ENSG00000224940,ENSRNOG00000039388
ENSG00000186350,ENSRNOG00000009446
ENSG00000119771,ENSRNOG00000005371
ENSG00000164687,ENSRNOG00000049075
ENSG00000164687,ENSRNOG00000021811
ENSG00000006744,ENSRNOG00000003424
ENSG00000185250,ENSRNOG00000043186
ENSG00000120910,ENSRNOG00000009745
ENSG00000073803,ENSRNOG00000025423
ENSG00000167306,ENSRNOG00000014104
ENSG00000196182,ENSRNOG00000025679
ENSG00000126353,ENSRNOG00000010665
ENSG00000183780,ENSRNOG00000049456
ENSG00000143156,ENSRNOG00000002898
ENSG00000122482,ENSRNOG00000002112
ENSG00000188937,ENSRNOG00000009646
ENSG00000278803,ENSRNOG00000046157
ENSG00000278803,ENSRNOG00000047724
ENSG00000183631,ENSRNOG00000049388
ENSG00000101811,ENSRNOG00000048025
ENSG00000154734,ENSRNOG00000001607
ENSG00000007171,ENSRNOG00000057443
ENSG00000149499,ENSRNOG00000019873
ENSG00000197416,ENSRNOG00000038825
ENSG00000073670,ENSRNOG00000002753
ENSG00000205186,ENSRNOG00000011082
ENSG00000170323,ENSRNOG00000010805
ENSG00000061936,ENSRNOG00000000931
ENSG00000119487,ENSRNOG00000017583
ENSG00000119487,ENSRNOG00000062165
ENSG00000183023,ENSRNOG00000008479
ENSG00000035681,ENSRNOG00000010234
ENSG00000135919,ENSRNOG00000015461
ENSG00000130382,ENSRNOG00000048736
ENSG00000142279,ENSRNOG00000023296
ENSG00000147588,ENSRNOG00000022707
ENSG00000004534,ENSRNOG00000018333
ENSG00000154736,ENSRNOG00000057794
ENSG00000153157,ENSRNOG00000023831
ENSG00000167769,ENSRNOG00000047368
ENSG00000281039,ENSRNOG00000034084
ENSG00000123165,ENSRNOG00000003456
ENSG00000117475,ENSRNOG00000002884
ENSG00000139154,ENSRNOG00000008929
ENSG00000106105,ENSRNOG00000011052
ENSG00000102904,ENSRNOG00000018954
ENSG00000167315,ENSRNOG00000013766
ENSG00000168275,ENSRNOG00000052701
ENSG00000135587,ENSRNOG00000000306
ENSG00000125656,ENSRNOG00000047052
ENSG00000167114,ENSRNOG00000014369
ENSG00000141295,ENSRNOG00000010214
ENSG00000159214,ENSRNOG00000019586
ENSG00000109674,ENSRNOG00000011688
ENSG00000170584,ENSRNOG00000060914
ENSG00000143153,ENSRNOG00000002934
ENSG00000124827,ENSRNOG00000015008
ENSG00000165959,ENSRNOG00000011044
ENSG00000166130,ENSRNOG00000008247
ENSG00000136888,ENSRNOG00000008163
ENSG00000163898,ENSRNOG00000047894
ENSG00000006625,ENSRNOG00000034084
ENSG00000113328,ENSRNOG00000003256
ENSG00000111837,ENSRNOG00000015101
ENSG00000169826,ENSRNOG00000014713
ENSG00000117477,ENSRNOG00000002860
ENSG00000280090,ENSRNOG00000051309
ENSG00000184271,ENSRNOG00000004595
ENSG00000102900,ENSRNOG00000018564
ENSG00000205413,ENSRNOG00000052444
ENSG00000197125,ENSRNOG00000051115
ENSG00000189420,ENSRNOG00000051836
ENSG00000159173,ENSRNOG00000009073
ENSG00000266997,ENSRNOG00000014104
ENSG00000181961,ENSRNOG00000046126
ENSG00000181961,ENSRNOG00000046433
ENSG00000181961,ENSRNOG00000031282
ENSG00000181961,ENSRNOG00000057668
ENSG00000181961,ENSRNOG00000031645
ENSG00000181961,ENSRNOG00000057839
ENSG00000181961,ENSRNOG00000059642
ENSG00000181961,ENSRNOG00000060711
ENSG00000181961,ENSRNOG00000034169
ENSG00000181404,ENSRNOG00000053306
ENSG00000196517,ENSRNOG00000019484
ENSG00000187010,ENSRNOG00000017130
ENSG00000175745,ENSRNOG00000014795
ENSG00000141294,ENSRNOG00000009902
ENSG00000196150,ENSRNOG00000050661
ENSG00000196150,ENSRNOG00000050651
ENSG00000157693,ENSRNOG00000008712
ENSG00000181958,ENSRNOG00000006445
ENSG00000181958,ENSRNOG00000029675
ENSG00000171794,ENSRNOG00000015196
ENSG00000266202,ENSRNOG00000037204
ENSG00000232859,ENSRNOG00000037204
ENSG00000198598,ENSRNOG00000023643
ENSG00000175906,ENSRNOG00000020770
ENSG00000173599,ENSRNOG00000019372
ENSG00000121454,ENSRNOG00000003595
ENSG00000165807,ENSRNOG00000038480
ENSG00000181072,ENSRNOG00000046972
ENSG00000101542,ENSRNOG00000014556
ENSG00000163904,ENSRNOG00000001773
ENSG00000025796,ENSRNOG00000000314
ENSG00000063244,ENSRNOG00000015914
ENSG00000230124,ENSRNOG00000003550
ENSG00000143420,ENSRNOG00000048617
ENSG00000143374,ENSRNOG00000057194
ENSG00000149489,ENSRNOG00000019858
ENSG00000149782,ENSRNOG00000021150
ENSG00000118482,ENSRNOG00000011756
ENSG00000132661,ENSRNOG00000004700
ENSG00000171862,ENSRNOG00000020723
ENSG00000203883,ENSRNOG00000016248
ENSG00000166143,ENSRNOG00000012648
ENSG00000170953,ENSRNOG00000048941
ENSG00000170953,ENSRNOG00000011563
ENSG00000170953,ENSRNOG00000048325
ENSG00000196119,ENSRNOG00000047801
ENSG00000196119,ENSRNOG00000045972
ENSG00000182963,ENSRNOG00000048838
ENSG00000006740,ENSRNOG00000003603
ENSG00000139618,ENSRNOG00000001111
ENSG00000188313,ENSRNOG00000008048
ENSG00000188313,ENSRNOG00000030551
ENSG00000131370,ENSRNOG00000052391
ENSG00000157551,ENSRNOG00000001656
ENSG00000154143,ENSRNOG00000031675
ENSG00000038002,ENSRNOG00000000108
ENSG00000118960,ENSRNOG00000006062
ENSG00000197992,ENSRNOG00000051690
ENSG00000184719,ENSRNOG00000020705
ENSG00000171163,ENSRNOG00000002682
ENSG00000012223,ENSRNOG00000031779
ENSG00000175206,ENSRNOG00000008176
ENSG00000115590,ENSRNOG00000014378
ENSG00000168286,ENSRNOG00000019109
ENSG00000156521,ENSRNOG00000024839
ENSG00000189167,ENSRNOG00000051294
ENSG00000102901,ENSRNOG00000024178
ENSG00000182511,ENSRNOG00000011683
ENSG00000185624,ENSRNOG00000036689
ENSG00000118898,ENSRNOG00000002930
ENSG00000184012,ENSRNOG00000001976
ENSG00000073792,ENSRNOG00000025946
ENSG00000132153,ENSRNOG00000029194
ENSG00000108474,ENSRNOG00000003070
ENSG00000117408,ENSRNOG00000019758
ENSG00000186665,ENSRNOG00000043295
ENSG00000174231,ENSRNOG00000003495
ENSG00000166260,ENSRNOG00000052096
ENSG00000177000,ENSRNOG00000008553
ENSG00000196504,ENSRNOG00000004864
ENSG00000059588,ENSRNOG00000053574
ENSG00000250644,ENSRNOG00000020206
ENSG00000198246,ENSRNOG00000000568
ENSG00000164100,ENSRNOG00000015781
ENSG00000120526,ENSRNOG00000024929
ENSG00000141198,ENSRNOG00000002474
ENSG00000244242,ENSRNOG00000020164
ENSG00000160161,ENSRNOG00000020622
ENSG00000103174,ENSRNOG00000002895
ENSG00000136574,ENSRNOG00000010708
ENSG00000117984,ENSRNOG00000020206
ENSG00000177169,ENSRNOG00000037505
ENSG00000155158,ENSRNOG00000042603
ENSG00000011295,ENSRNOG00000002977
ENSG00000077254,ENSRNOG00000011294
ENSG00000119777,ENSRNOG00000008812
ENSG00000176125,ENSRNOG00000051006
ENSG00000079841,ENSRNOG00000011000
ENSG00000143079,ENSRNOG00000014479
ENSG00000198915,ENSRNOG00000031671
ENSG00000136717,ENSRNOG00000012852
ENSG00000163689,ENSRNOG00000007206
ENSG00000138336,ENSRNOG00000000277
ENSG00000082512,ENSRNOG00000047957
ENSG00000171700,ENSRNOG00000016547
